,level_0,index,row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id,rank
2481,2481,15654,15654,10897,ENSG00000042813,ZPBP,11055,2630.0
2482,2482,15074,15074,60143,ENSG00000147649,MTDH,92140,2631.0
2483,2483,10559,10559,56119,ENSG00000165113,GKAP1,80318,2632.0
2484,2484,8347,8347,94765,ENSG00000171044,XKR6,286046,2633.0
2485,2485,8457,8457,94765,ENSG00000171044,XKR6,286046,2633.0
2486,2486,7493,7493,10215,ENSG00000064961,HMG20B,10362,2634.0
2487,2487,8035,8035,35827,ENSG00000167346,MMP26,56547,2635.0
2488,2488,6561,6562,55872,ENSG00000173157,ADAMTS20,80070,2636.0
2489,2489,6218,6219,3592,ENSG00000112706,IMPG1,3617,2637.0
2490,2490,1230,1231,5929,ENSG00000112619,PRPH2,5961,2638.0
2491,2491,305,306,5332,ENSG00000164050,PLXNB1,5364,2639.0
2492,2492,15963,15963,23041,ENSG00000113645,WWC1,23286,2640.0
2493,2493,7023,7023,29804,ENSG00000100987,VSX1,30813,2641.0
2494,2494,14532,14532,41325,ENSG00000108854,SMURF2,64750,2642.0
2495,2495,5195,5196,10604,ENSG00000093000,NUP50,10762,2643.0
2496,2496,7213,7213,90368,ENSG00000184368,MAP7D2,256714,2644.0
2497,2497,3761,3762,40844,ENSG00000089116,LHX5,64211,2646.0
2498,2498,12915,12915,9053,ENSG00000149305,HTR3B,9177,2647.0
2499,2499,9634,9634,3020,ENSG00000170961,HAS2,3037,2648.0
2500,2500,11648,11648,31205,ENSG00000163833,FBXO40,51725,2649.0
2501,2501,14598,14598,6613,ENSG00000137642,SORL1,6653,2650.0
2502,2502,7975,7975,3748,ENSG00000153822,KCNJ16,3773,2651.0
2503,2503,7871,7871,1827,ENSG00000113070,HBEGF,1839,2652.0
2504,2504,3165,3166,22,ENSG00000097007,ABL1,25,2653.0
2505,2505,7779,7779,26332,ENSG00000166923,GREM1,26585,2654.0
2506,2506,8134,8134,79637,ENSG00000154548,SRSF12,135295,2655.0
2507,2507,15184,15184,23189,ENSG00000198685,C3orf27,23434,2656.0
2508,2508,5757,5758,1966,ENSG00000114867,EIF4G1,1981,2657.0
2509,2509,6107,6108,8804,ENSG00000159593,NAE1,8883,2658.0
2510,2510,4559,4560,1999,ENSG00000142227,EMP3,2014,2659.0
2511,2511,1626,1627,34085,ENSG00000173068,BNC2,54796,2660.0
2512,2512,871,872,10948,ENSG00000138738,PRDM5,11107,2661.0
2513,2513,16844,16844,2868,ENSG00000177885,GRB2,2885,2662.0
2514,2514,5228,5229,7425,ENSG00000109685,WHSC1,7468,2663.0
2515,2515,4167,4168,6681,ENSG00000198911,SREBF2,6721,2664.0
2516,2516,8157,8157,3468,ENSG00000115461,IGFBP5,3488,2665.0
2517,2517,4729,4730,8434,ENSG00000131626,PPFIA1,8500,2666.0
2518,2518,6962,6962,29590,ENSG00000118900,UBN1,29855,2667.0
2519,2519,11065,11065,3913,ENSG00000115850,LCT,3938,2668.0
2520,2520,10365,10365,3195,ENSG00000120075,HOXB5,3215,2669.0
2521,2521,1665,1666,30326,ENSG00000121318,TAS2R10,50839,2670.0
2522,2522,13331,13331,6895,ENSG00000148516,ZEB1,6935,2672.0
2523,2523,7459,7459,27077,ENSG00000075292,ZNF638,27332,2673.0
2524,2524,3549,3550,60082,ENSG00000173227,SYT12,91683,2674.0
2525,2525,15381,15381,4300,ENSG00000198598,MMP17,4326,2675.0
2526,2526,4323,4324,58703,ENSG00000092051,JPH4,84502,2676.0
2527,2527,8515,8515,30925,ENSG00000134758,RNF138,51444,2677.0
2528,2528,8470,8470,10378,ENSG00000149428,HYOU1,10525,2678.0
2529,2529,4345,4346,128168,ENSG00000183662,FAM19A1,407738,2679.0
2530,2530,2849,2850,6752,ENSG00000008086,CDKL5,6792,2680.0
2531,2531,15040,15040,37942,ENSG00000115665,SLC5A7,60482,2681.0
2532,2532,17160,17160,79951,ENSG00000154645,CHODL,140578,2682.0
2533,2533,9062,9062,9870,ENSG00000108840,HDAC5,10014,2683.0
2534,2534,1486,1487,9845,ENSG00000154845,PPP4R1,9989,2684.0
2535,2535,9651,9651,26820,ENSG00000106537,TSPAN13,27075,2685.0
2536,2536,4505,4506,8374,ENSG00000122707,RECK,8434,2686.0
2537,2537,5575,5576,9938,ENSG00000006611,USH1C,10083,2687.0
2538,2538,7428,7428,41445,ENSG00000127995,CASD1,64921,2688.0
2539,2539,7318,7318,31101,ENSG00000169926,KLF13,51621,2689.0
2540,2540,7945,7945,33131,ENSG00000137726,FXYD6,53826,2690.0
2541,2541,4401,4402,4870,ENSG00000129535,NRL,4901,2691.0
2542,2542,132,133,3713,ENSG00000177272,KCNA3,3738,2692.0
2543,2543,2184,2185,2633,ENSG00000148200,NR6A1,2649,2693.0
2544,2544,3271,3272,25541,ENSG00000148337,CIZ1,25792,2694.0
2545,2545,11903,11903,10825,ENSG00000118816,CCNI,10983,2695.0
2546,2546,11661,11661,11016,ENSG00000076108,BAZ2A,11176,2696.0
2547,2547,5920,5921,3047,ENSG00000197386,HTT,3064,2697.0
2548,2548,15240,15240,16,ENSG00000165029,ABCA1,19,2698.0
2549,2549,6396,6397,3335,,HTR1F,3355,2699.0
2550,2550,4050,4051,6682,ENSG00000112658,SRF,6722,2700.0
2551,2551,1464,1465,85868,ENSG00000146197,SCUBE3,222663,2701.0
2552,2552,13743,13743,8489,ENSG00000081377,CDC14B,8555,2703.0
2553,2553,13380,13380,58666,ENSG00000157890,MEGF11,84465,2704.0
2554,2554,4454,4455,57293,ENSG00000143401,ANP32E,81611,2705.0
2555,2555,90,91,632,ENSG00000145692,BHMT,635,2706.0
2556,2556,5004,5005,40699,ENSG00000137675,MMP27,64066,2707.0
2557,2557,8670,8670,7277,ENSG00000119048,UBE2B,7320,2708.0
2558,2558,7641,7641,5323,ENSG00000102007,PLP2,5355,2709.0
2559,2559,15131,15131,2608,ENSG00000179348,GATA2,2624,2710.0
2560,2560,13981,13981,1713,ENSG00000095059,DHPS,1725,2711.0
2561,2561,777,778,3162,ENSG00000197451,HNRNPAB,3182,2712.0
2562,2562,17020,17020,9729,ENSG00000137478,FCHSD2,9873,2713.0
2563,2563,7051,7051,8266,ENSG00000155760,FZD7,8324,2714.0
2564,2564,4695,4696,5209,ENSG00000082175,PGR,5241,2715.0
2565,2565,5543,5544,59601,ENSG00000152910,CNTNAP4,85445,2716.0
2566,2566,4917,4918,4592,ENSG00000111046,MYF6,4618,2717.0
2567,2567,14385,14385,25676,ENSG00000119865,CNRIP1,25927,2718.0
2568,2568,16571,16571,59048,ENSG00000165655,ZNF503,84858,2721.0
2569,2569,3791,3792,7500,ENSG00000005889,ZFX,7543,2722.0
2570,2570,13850,13850,55661,ENSG00000114670,NEK11,79858,2723.0
2571,2571,4592,4593,2889,ENSG00000105464,GRIN2D,2906,2724.0
2572,2572,14905,14905,81544,ENSG00000141314,RHBDL3,162494,2725.0
2573,2573,6095,6096,6550,ENSG00000170290,SLN,6588,2726.0
2574,2574,11004,11004,37956,ENSG00000149313,AASDHPPT,60496,2727.0
2575,2575,4897,4898,4625,ENSG00000145555,MYO10,4651,2728.0
2576,2576,13125,13125,8688,ENSG00000101290,CDS2,8760,2730.0
2577,2577,5535,5536,60873,ENSG00000164938,TP53INP1,94241,2731.0
2578,2578,17028,17028,22606,ENSG00000101544,ADNP2,22850,2732.0
2579,2579,2694,2695,3424,ENSG00000214042,IFNA7,3444,2733.0
2580,2580,13926,13926,40852,ENSG00000181191,PJA1,64219,2734.0
2581,2581,15475,15475,7289,ENSG00000185651,UBE2L3,7332,2735.0
2582,2582,478,479,10437,ENSG00000184374,COLEC10,10584,2737.0
2583,2583,15492,15492,4869,ENSG00000154146,NRGN,4900,2738.0
2584,2584,13344,13344,23128,ENSG00000105662,CRTC1,23373,2739.0
2585,2585,2830,2831,7595,ENSG00000159905,ZNF221,7638,2742.0
2586,2586,7255,7255,9057,ENSG00000116584,ARHGEF2,9181,2743.0
2587,2587,501,502,78238,ENSG00000144893,MED12L,116931,2744.0
2588,2588,15703,15703,10721,ENSG00000171201,SMR3B,10879,2745.0
2589,2589,6517,6518,3075,ENSG00000078140,UBE2K,3093,2746.0
2590,2590,11962,11962,3075,ENSG00000078140,UBE2K,3093,2746.0
2591,2591,13693,13693,10335,ENSG00000162231,NXF1,10482,2747.0
2592,2592,1125,1126,22638,ENSG00000178764,ZHX2,22882,2748.0
2593,2593,16200,16200,36851,ENSG00000133958,UNC79,57578,2749.0
2594,2594,10191,10191,604,ENSG00000116128,BCL9,607,2750.0
2595,2595,6432,6433,58373,ENSG00000138688,KIAA1109,84162,2751.0
2596,2596,10271,10271,6361,ENSG00000129657,SEC14L1,6397,2752.0
2597,2597,1726,1727,388,ENSG00000177105,RHOG,391,2753.0
2598,2598,16546,16546,36991,ENSG00000119698,PPP4R4,57718,2755.0
2599,2599,13915,13915,77542,ENSG00000119771,KLHL29,114818,2756.0
2600,2600,12260,12260,1802,ENSG00000151577,DRD3,1814,2757.0
2601,2601,3266,3267,593,ENSG00000171791,BCL2,596,2759.0
2602,2602,7430,7430,7160,ENSG00000163468,CCT3,7203,2760.0
2603,2603,10728,10728,5743,ENSG00000088179,PTPN4,5775,2761.0
2604,2604,10556,10556,35409,ENSG00000120324,PCDHB10,56126,2762.0
2605,2605,10830,10830,9285,ENSG00000113196,HAND1,9421,2763.0
2606,2606,16322,16322,10607,ENSG00000117139,KDM5B,10765,2764.0
2607,2607,79,80,353,ENSG00000117560,FASLG,356,2766.0
2608,2608,5919,5920,2119,ENSG00000158008,EXTL1,2134,2767.0
2609,2609,2540,2541,5492,ENSG00000119383,PPP2R4,5524,2768.0
2610,2610,13977,13977,36864,ENSG00000196588,MKL1,57591,2770.0
2611,2611,3587,3588,25979,ENSG00000146426,TIAM2,26230,2771.0
2612,2612,1036,1037,36374,ENSG00000092200,RPGRIP1,57096,2772.0
2613,2613,5711,5712,6165,ENSG00000108443,RPS6KB1,6198,2773.0
2614,2614,15398,15398,30695,ENSG00000102021,LUZP4,51213,2774.0
2615,2615,5741,5742,36411,ENSG00000117643,MAN1C1,57134,2775.0
2616,2616,2296,2297,85639,ENSG00000173825,TIGD3,220359,2776.0
2617,2617,2077,2078,22873,ENSG00000055208,TAB2,23118,2777.0
2618,2618,7870,7870,3537,ENSG00000164399,IL3,3562,2778.0
2619,2619,11445,11445,4793,ENSG00000167034,NKX3-1,4824,2779.0
2620,2620,5268,5269,25767,ENSG00000144749,LRIG1,26018,2780.0
2621,2621,4290,4291,5258,ENSG00000121879,PIK3CA,5290,2782.0
2622,2622,5030,5031,7367,ENSG00000160293,VAV2,7410,2783.0
2623,2623,12142,12142,7100,ENSG00000116147,TNR,7143,2784.0
2624,2624,16659,16659,1781,ENSG00000150760,DOCK1,1793,2785.0
2625,2625,8511,8511,57298,ENSG00000130377,ACSBG2,81616,2786.0
2626,2626,1078,1079,2658,ENSG00000151892,GFRA1,2674,2787.0
2627,2627,7643,7643,23142,ENSG00000160584,SIK3,23387,2788.0
2628,2628,6467,6468,105958,ENSG00000163412,EIF4E3,317649,2789.0
2629,2629,4689,4690,119604,ENSG00000168913,ENHO,375704,2790.0
2630,2630,15159,15159,8552,ENSG00000065883,CDK13,8621,2792.0
2631,2631,5240,5241,2748,ENSG00000104499,GML,2765,2793.0
2632,2632,1220,1221,80949,ENSG00000144331,ZNF385B,151126,2795.0
2633,2633,977,978,25749,ENSG00000169221,TBC1D10B,26000,2796.0
2634,2634,11919,11919,3568,ENSG00000113302,IL12B,3593,2797.0
2635,2635,1417,1418,2036,ENSG00000106123,EPHB6,2051,2798.0
2636,2636,11786,11786,2945,ENSG00000125651,GTF2F1,2962,2800.0
2637,2637,15350,15350,610,ENSG00000186716,BCR,613,2801.0
2638,2638,16456,16456,610,ENSG00000186716,BCR,613,2801.0
2639,2639,3627,3628,8224,ENSG00000007350,TKTL1,8277,2802.0
2640,2640,16371,16371,10508,ENSG00000173253,DMRT2,10655,2803.0
2641,2641,32,33,31111,ENSG00000146963,LUC7L2,51631,2804.0
2642,2642,5848,5849,5087,ENSG00000131165,CHMP1A,5119,2805.0
2643,2643,6669,6670,85816,ENSG00000136297,MMD2,221938,2806.0
2644,2644,8211,8211,2554,ENSG00000111886,GABRR2,2570,2807.0
2645,2645,16588,16588,34363,ENSG00000164830,OXR1,55074,2808.0
2646,2646,8766,8766,6502,ENSG00000132164,SLC6A11,6538,2809.0
2647,2647,9031,9031,3340,ENSG00000164270,HTR4,3360,2810.0
2648,2648,98,99,1943,ENSG00000146648,EGFR,1956,2811.0
2649,2649,6670,6671,56686,ENSG00000166682,TMPRSS5,80975,2813.0
2650,2650,10632,10632,81691,ENSG00000164287,CDC20B,166979,2814.0
2651,2651,17376,17376,3204,ENSG00000037965,HOXC8,3224,2815.0
2652,2652,3920,3921,22614,ENSG00000112144,ICK,22858,2816.0
2653,2653,11409,11409,79385,ENSG00000155052,CNTNAP5,129684,2817.0
2654,2654,11475,11475,81697,ENSG00000177453,NIM1,167359,2818.0
2655,2655,7432,7432,35624,ENSG00000105507,CABP5,56344,2819.0
2656,2656,262,263,942,ENSG00000174059,CD34,947,2820.0
2657,2657,16809,16809,22551,ENSG00000108349,CASC3,22794,2821.0
2658,2658,4781,4782,2031,ENSG00000070886,EPHA8,2046,2822.0
2659,2659,16504,16504,28721,ENSG00000232119,MCTS1,28985,2824.0
2660,2660,13654,13654,36128,ENSG00000182916,TCEAL7,56849,2825.0
2661,2661,13489,13489,22853,ENSG00000004139,SARM1,23098,2826.0
2662,2662,2530,2531,36869,ENSG00000183092,BEGAIN,57596,2827.0
2663,2663,2725,2726,3431,ENSG00000234829,IFNA17,3451,2828.0
2664,2664,9872,9872,4061,ENSG00000170365,SMAD1,4086,2829.0
2665,2665,7675,7675,81501,ENSG00000139915,MDGA2,161357,2830.0
2666,2666,9951,9951,4730,ENSG00000067141,NEO1,4756,2831.0
2667,2667,3578,3579,58827,ENSG00000196358,NTNG2,84628,2832.0
2668,2668,4669,4670,5868,ENSG00000160271,RALGDS,5900,2833.0
2669,2669,3446,3447,4817,ENSG00000111596,CNOT2,4848,2834.0
2670,2670,13687,13687,4959,ENSG00000184166,OR1D2,4991,2835.0
2671,2671,2476,2477,35983,ENSG00000104369,JPH1,56704,2836.0
2672,2672,16718,16718,4600,ENSG00000133020,MYH8,4626,2837.0
2673,2673,10907,10907,3600,ENSG00000163083,INHBB,3625,2840.0
2674,2674,12057,12057,10250,ENSG00000104419,NDRG1,10397,2841.0
2675,2675,12990,12990,5589,ENSG00000171867,PRNP,5621,2842.0
2676,2676,2557,2558,4138,ENSG00000171444,MCC,4163,2843.0
2677,2677,17506,17506,254,ENSG00000156150,ALX3,257,2844.0
2678,2678,3233,3234,3216,ENSG00000128710,HOXD10,3236,2845.0
2679,2679,2386,2387,23357,ENSG00000110880,CORO1C,23603,2846.0
2680,2680,7586,7586,10787,ENSG00000105438,KDELR1,10945,2847.0
2681,2681,2372,2373,6457,ENSG00000159263,SIM2,6493,2848.0
2682,2682,3324,3325,7989,ENSG00000148848,ADAM12,8038,2849.0
2683,2683,5291,5292,1044,ENSG00000172216,CEBPB,1051,2850.0
2684,2684,833,834,26869,ENSG00000185133,INPP5J,27124,2851.0
2685,2685,11810,11810,11070,ENSG00000243279,PRAF2,11230,2852.0
2686,2686,4790,4791,34818,ENSG00000155099,TMEM55A,55529,2853.0
2687,2687,2991,2992,1179,ENSG00000184908,CLCNKB,1188,2854.0
2688,2688,1648,1649,30322,ENSG00000121381,TAS2R9,50835,2855.0
2689,2689,359,360,119455,ENSG00000241322,CDRT1,374286,2856.0
2690,2690,4798,4799,11097,ENSG00000137100,DCTN3,11258,2857.0
2691,2691,7257,7257,57531,ENSG00000188581,KRTAP1-1,81851,2858.0
2692,2692,5276,5277,268,ENSG00000116337,AMPD2,271,2859.0
2693,2693,13457,13457,41283,ENSG00000144524,COPS7B,64708,2860.0
2694,2694,9028,9028,29534,ENSG00000100027,YPEL1,29799,2861.0
2695,2696,15920,15920,36882,ENSG00000066084,DIP2B,57609,2862.0
2696,2695,15990,15990,36882,ENSG00000066084,DIP2B,57609,2862.0
2697,2697,11533,11533,7647,ENSG00000131849,ZNF132,7691,2863.0
2698,2698,12508,12508,90289,ENSG00000171502,COL24A1,255631,2864.0
2699,2699,9579,9579,34465,ENSG00000065665,SEC61A2,55176,2865.0
2700,2700,16652,16652,5235,ENSG00000100665,SERPINA4,5267,2866.0
2701,2701,13840,13840,322,ENSG00000132703,APCS,325,2867.0
2702,2702,6105,6106,9051,ENSG00000073803,MAP3K13,9175,2868.0
2703,2703,16406,16406,2800,ENSG00000063660,GPC1,2817,2869.0
2704,2704,3648,3649,7431,ENSG00000114251,WNT5A,7474,2870.0
2705,2705,9453,9453,3019,ENSG00000105509,HAS1,3036,2872.0
2706,2706,15967,15967,5759,ENSG00000132334,PTPRE,5791,2873.0
2707,2707,15072,15072,2629,ENSG00000106633,GCK,2645,2874.0
2708,2708,13581,13581,59056,ENSG00000149582,TMEM25,84866,2875.0
2709,2709,17336,17336,93808,ENSG00000188385,JAKMIP3,282973,2876.0
2710,2710,6179,6180,1002,ENSG00000113100,CDH9,1007,2877.0
2711,2711,4459,4460,40733,ENSG00000169393,ELSPBP1,64100,2878.0
2712,2712,15771,15771,9456,ENSG00000110697,PITPNM1,9600,2879.0
2713,2713,11921,11921,1155,ENSG00000123975,CKS2,1164,2880.0
2714,2714,1605,1606,7181,ENSG00000072315,TRPC5,7224,2881.0
2715,2715,13078,13078,22683,ENSG00000130956,HABP4,22927,2882.0
2716,2716,6110,6111,55459,ENSG00000162373,BEND5,79656,2885.0
2717,2717,3286,3287,34163,ENSG00000137942,FNBP1L,54874,2886.0
2718,2718,4216,4217,30321,ENSG00000169777,TAS2R1,50834,2887.0
2719,2719,8149,8149,9827,ENSG00000012504,NR1H4,9971,2888.0
2720,2720,17351,17351,4412,ENSG00000057468,MSH4,4438,2889.0
2721,2721,4942,4943,9905,ENSG00000146039,SLC17A4,10050,2890.0
2722,2722,11177,11177,7432,ENSG00000115596,WNT6,7475,2891.0
2723,2723,7016,7016,5619,ENSG00000154646,TMPRSS15,5651,2892.0
2724,2724,3283,3284,5761,ENSG00000144724,PTPRG,5793,2893.0
2725,2725,13184,13184,7361,ENSG00000183878,UTY,7404,2894.0
2726,2726,11623,11623,4575,ENSG00000119950,MXI1,4601,2895.0
2727,2727,2499,2500,5238,ENSG00000135919,SERPINE2,5270,2896.0
2728,2728,5133,5134,10864,ENSG00000182134,TDRKH,11022,2897.0
2729,2729,17386,17386,182,ENSG00000144891,AGTR1,185,2898.0
2730,2730,6299,6300,11160,ENSG00000198231,DDX42,11325,2899.0
2731,2731,16987,16987,30568,ENSG00000116783,TNNI3K,51086,2900.0
2732,2732,2756,2757,8971,ENSG00000109103,UNC119,9094,2901.0
2733,2733,8393,8393,81315,ENSG00000164841,TMEM74,157753,2902.0
2734,2734,16683,16683,7177,ENSG00000144935,TRPC1,7220,2903.0
2735,2735,12398,12398,37774,ENSG00000171509,RXFP1,59350,2904.0
2736,2736,11989,11989,85537,ENSG00000166793,YPEL4,219539,2905.0
2737,2737,2647,2648,8701,ENSG00000063601,MTMR1,8776,2906.0
2738,2738,3842,3843,9739,ENSG00000196313,POM121,9883,2907.0
2739,2739,12522,12522,2064,ENSG00000100632,ERH,2079,2908.0
2740,2740,804,805,8638,ENSG00000172318,B3GALT1,8708,2909.0
2741,2741,4613,4614,1888,ENSG00000170989,S1PR1,1901,2910.0
2742,2742,1140,1141,10375,ENSG00000177030,DEAF1,10522,2911.0
2743,2743,15699,15699,6850,ENSG00000168394,TAP1,6890,2912.0
2744,2744,1837,1838,10425,ENSG00000184990,SIVA1,10572,2913.0
2745,2745,12305,12305,22875,ENSG00000118322,ATP10B,23120,2914.0
2746,2746,13848,13848,5972,ENSG00000143333,RGS16,6004,2915.0
2747,2747,8713,8713,3586,ENSG00000166333,ILK,3611,2917.0
2748,2748,8115,8115,8661,ENSG00000111880,RNGTT,8732,2918.0
2749,2749,8649,8649,30507,ENSG00000214253,FIS1,51024,2919.0
2750,2750,555,556,6479,ENSG00000059804,SLC2A3,6515,2920.0
2751,2751,17232,17232,10657,ENSG00000168993,CPLX1,10815,2921.0
2752,2752,15578,15578,1417,ENSG00000103316,CRYM,1428,2922.0
2753,2753,1508,1509,10131,ENSG00000130939,UBE4B,10277,2923.0
2754,2754,13143,13143,3730,ENSG00000026559,KCNG1,3755,2924.0
2755,2755,2099,2100,262,ENSG00000125363,AMELX,265,2925.0
2756,2756,6447,6448,55523,ENSG00000139722,VPS37B,79720,2926.0
2757,2757,12108,12108,4064,ENSG00000141646,SMAD4,4089,2927.0
2758,2758,8996,8996,9983,ENSG00000138095,LRPPRC,10128,2928.0
2759,2759,3118,3119,29997,ENSG00000086991,NOX4,50507,2930.0
2760,2760,2553,2554,861,ENSG00000067955,CBFB,865,2931.0
2761,2761,8324,8324,7800,ENSG00000167552,TUBA1A,7846,2932.0
2762,2762,1595,1596,841,ENSG00000118729,CASQ2,845,2933.0
2763,2763,14752,14752,8873,ENSG00000147434,CHRNA6,8973,2934.0
2764,2764,11790,11790,78450,ENSG00000126733,DACH2,117154,2935.0
2765,2765,2112,2113,78875,ENSG00000139737,SLAIN1,122060,2936.0
2766,2766,5069,5070,3076,ENSG00000169567,HINT1,3094,2937.0
2767,2767,2063,2064,5554,ENSG00000065243,PKN2,5586,2938.0
2768,2768,16877,16877,8023,ENSG00000118972,FGF23,8074,2939.0
2769,2769,10879,10879,55545,ENSG00000147113,CXorf36,79742,2940.0
2770,2770,3447,3448,81650,ENSG00000170500,LONRF2,164832,2941.0
2771,2771,5194,5195,9980,ENSG00000172575,RASGRP1,10125,2942.0
2772,2772,13188,13188,4601,ENSG00000100345,MYH9,4627,2943.0
2773,2773,3782,3783,34215,ENSG00000107341,UBE2R2,54926,2944.0
2774,2774,2205,2206,26812,ENSG00000040341,STAU2,27067,2945.0
2775,2775,10122,10122,25639,ENSG00000154175,ABI3BP,25890,2946.0
2776,2776,1126,1127,80700,ENSG00000134207,SYT6,148281,2947.0
2777,2777,5724,5725,57983,ENSG00000008197,TFAP2D,83741,2948.0
2778,2778,206,207,2115,ENSG00000182944,EWSR1,2130,2949.0
2779,2779,12503,12503,2293,ENSG00000118689,FOXO3,2309,2950.0
2780,2780,2292,2293,2825,ENSG00000183150,GPR19,2842,2951.0
2781,2781,16058,16058,10371,ENSG00000136425,CIB2,10518,2952.0
2782,2782,6542,6543,7757,ENSG00000112245,PTP4A1,7803,2953.0
2783,2783,1635,1636,30324,ENSG00000121377,TAS2R7,50837,2954.0
2784,2784,16910,16910,23278,ENSG00000099991,CABIN1,23523,2955.0
2785,2785,306,307,7713,ENSG00000160321,ZNF208,7757,2956.0
2786,2786,5791,5792,31258,ENSG00000172399,MYOZ2,51778,2957.0
2787,2787,16613,16613,110332,ENSG00000162951,LRRTM1,347730,2958.0
2788,2788,2701,2702,9388,ENSG00000166170,BAG5,9529,2959.0
2789,2789,14923,14923,81431,ENSG00000102383,ZDHHC15,158866,2960.0
2790,2790,15988,15988,77683,ENSG00000157107,FCHO2,115548,2961.0
2791,2791,11434,11434,6718,ENSG00000165583,SSX5,6758,2962.0
2792,2792,3382,3383,82003,ENSG00000140470,ADAMTS17,170691,2963.0
2793,2793,8089,8089,3952,ENSG00000113594,LIFR,3977,2964.0
2794,2794,7349,7349,25555,ENSG00000116035,VAX2,25806,2965.0
2795,2795,5505,5506,8041,ENSG00000180318,ALX1,8092,2966.0
2796,2796,11300,11300,85510,ENSG00000169840,GSX1,219409,2967.0
2797,2797,15459,15459,7512,ENSG00000169714,CNBP,7555,2968.0
2798,2798,3554,3555,8763,ENSG00000104415,WISP1,8840,2969.0
2799,2799,5299,5300,36841,ENSG00000116991,SIPA1L2,57568,2970.0
2800,2800,62,63,3719,ENSG00000143105,KCNA10,3744,2971.0
2801,2801,6604,6605,81703,ENSG00000135338,LCA5,167691,2972.0
2802,2802,1857,1858,1746,ENSG00000152592,DMP1,1758,2973.0
2803,2803,9716,9716,31003,ENSG00000171604,CXXC5,51523,2974.0
2804,2804,16047,16047,1889,ENSG00000198121,LPAR1,1902,2975.0
2805,2805,16315,16315,26463,ENSG00000204688,OR2H1,26716,2976.0
2806,2806,13745,13745,8329,ENSG00000180016,OR1E1,8387,2977.0
2807,2807,14520,14520,6902,ENSG00000100207,TCF20,6942,2978.0
2808,2808,338,339,8102,ENSG00000108830,RND2,8153,2979.0
2809,2809,14466,14466,22632,ENSG00000198825,INPP5F,22876,2980.0
2810,2810,7286,7286,6522,ENSG00000064651,SLC12A2,6558,2981.0
2811,2811,11889,11889,22998,ENSG00000206560,ANKRD28,23243,2982.0
2812,2812,10438,10438,25884,ENSG00000142864,SERBP1,26135,2983.0
2813,2813,11521,11521,56537,ENSG00000134548,C12orf39,80763,2984.0
2814,2814,12467,12467,9592,ENSG00000115464,USP34,9736,2985.0
2815,2815,9753,9753,10746,ENSG00000166619,BLCAP,10904,2986.0
2816,2816,893,894,1942,ENSG00000106780,MEGF9,1955,2987.0
2817,2817,7931,7931,124894,ENSG00000185634,SHC4,399694,2988.0
2818,2818,1382,1383,26216,ENSG00000106852,LHX6,26468,2989.0
2819,2819,81,82,37191,ENSG00000123307,NEUROD4,58158,2990.0
2820,2820,13149,13149,34949,ENSG00000196504,PRPF40A,55660,2992.0
2821,2821,13278,13278,41768,ENSG00000196632,WNK3,65267,2993.0
2822,2822,12222,12222,4757,ENSG00000165030,NFIL3,4783,2994.0
2823,2823,16684,16684,4921,ENSG00000122126,OCRL,4952,2995.0
2824,2824,12402,12402,5329,ENSG00000114554,PLXNA1,5361,2996.0
2825,2825,3113,3114,9177,ENSG00000213199,ASIC3,9311,2997.0
2826,2826,15033,15033,8535,ENSG00000147509,RGS20,8601,2998.0
2827,2827,16400,16400,58363,ENSG00000131771,PPP1R1B,84152,2999.0
2828,2828,11467,11467,7646,ENSG00000172262,ZNF131,7690,3000.0
2829,2829,888,889,6789,ENSG00000196235,SUPT5H,6829,3001.0
2830,2830,805,806,568,ENSG00000156273,BACH1,571,3002.0
2831,2831,15861,15861,9180,ENSG00000136826,KLF4,9314,3003.0
2832,2832,15209,15209,8791,ENSG00000137331,IER3,8870,3004.0
2833,2833,14524,14524,37955,ENSG00000172987,HPSE2,60495,3005.0
2834,2834,13605,13605,11175,ENSG00000120699,EXOSC8,11340,3006.0
2835,2835,10823,10823,9309,ENSG00000148834,GSTO1,9446,3007.0
2836,2836,16173,16173,5419,ENSG00000143190,POU2F1,5451,3008.0
2837,2837,17409,17409,90352,ENSG00000184005,ST6GALNAC3,256435,3009.0
2838,2838,16070,16070,26749,ENSG00000187621,TCL6,27004,3010.0
2839,2839,17490,17490,3158,ENSG00000135486,HNRNPA1,3178,3011.0
2840,2840,6806,6807,59834,,KIR3DX1,90011,3012.0
2841,2841,4966,4967,4404,ENSG00000128641,MYO1B,4430,3013.0
2842,2842,12611,12611,7049,ENSG00000038295,TLL1,7092,3014.0
2843,2843,3657,3658,3522,ENSG00000147255,IGSF1,3547,3015.0
2844,2844,7567,7567,9849,ENSG00000070413,DGCR2,9993,3016.0
2845,2845,8012,8012,3734,ENSG00000123700,KCNJ2,3759,3017.0
2846,2846,9315,9315,8267,ENSG00000177283,FZD8,8325,3018.0
2847,2847,16163,16163,4229,ENSG00000049130,KITLG,4254,3019.0
2848,2848,6051,6052,7803,ENSG00000125618,PAX8,7849,3021.0
2849,2849,4023,4024,6966,ENSG00000167074,TEF,7008,3023.0
2850,2850,11216,11216,5107,ENSG00000172572,PDE3A,5139,3024.0
2851,2851,4055,4056,205,ENSG00000105221,AKT2,208,3025.0
